R.date,R.date.Nut,SITE,ELEVATION,REPLICATE,R.replicate,SEASON,YEAR,S.date,t.units,BUSCAR,L.FW,L.DW,Ri.FW,Ri.DW,Ro.FW,Ro.DW,BG.FW,BG.DW,T.DW,AG.BG.FW,AG.BG.DW,dens.TOT,SDW,%N.L.DW,d15N.L.DW,%C.L.DW,d13C.L.DW,Bus.Nut,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Tair.degC.q2,T.d.min.q2,T.d.max.q2,Ed.mol_m2d.q2,siteB,EzSITE.mol_m2d.q2
02/07/2008,02/07/2008,CN1,0.4,B,2,SUMMER,2008,16/07/2008,14,39631-CN1-B,530.7925,88.9675,298.2125,67.2175,109.3675,17.5025,407.58,84.72,173.6875,1302,1.05,750,708,NA,NA,NA,NA,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN1,22.16800192
18/07/2008,NA,CN1,0.4,A,3,SUMMER,2008,16/07/2008,14,39647-CN1-A,1180,158.8975,875,189245,392.5,53.51,1267.5,242755,401.6525,931,655,1500,787,2.11,4.1,33.52,-10.3,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN1,22.16800192
18/07/2008,NA,CN1,0.4,B,4,SUMMER,2008,16/07/2008,14,39647-CN1-B,1116.3475,161.2575,974.2825,240.3175,421.1275,71.79,1395.41,312.1075,473365,0.8,517,1150,971,2,4.1,32.05,-9.4,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN1,22.16800192
30/07/2008,30/07/2008,CN1,0.4,A,5,SUMMER,2008,16/07/2008,14,39659-CN1-A,1584.75,303.65,841,252,303.25,68,1144.25,320,623.65,1385,949,1075,1474,2.34,3.5,33.62,-9.8,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN1,22.16800192
30/07/2008,30/07/2008,CN1,0.4,B,6,SUMMER,2008,16/07/2008,14,39659-CN1-B,882.5,129.25,1110,268,425,66.75,1535,334.75,464,575,386,NA,NA,2.03,4.1,31.68,-9.4,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN1,22.16800192
15/10/2008,NA,CN1,0.4,A,1,FALL,2008,29/10/2008,15,39736-CN1-A,533.25,87.0725,1553.79,415.9775,652525,113.07,2206315,529.0475,616.12,242,165,775,688,NA,NA,NA,NA,FALL2008,1.5245,956,6.3225,42,1.5245,956,6.3225,42,20.07659375,17.3621,23.1758,31.03209931,38288-CN1,10.27858046
15/10/2008,NA,CN1,0.4,B,2,FALL,2008,29/10/2008,15,39736-CN1-B,707,99.18,385.5,107.3775,563.25,129.9475,948.75,237325,336505,745,418,600,1178,NA,NA,NA,NA,FALL2008,1.5245,956,6.3225,42,1.5245,956,6.3225,42,20.07659375,17.3621,23.1758,31.03209931,38288-CN1,10.27858046
29/10/2008,29/10/2008,CN1,0.4,A,3,FALL,2008,29/10/2008,15,39750-CN1-A,953.15,128.33,1607325,392.2075,673.05,104.31,2280375,496.5175,624.8475,418,258,700,1362,NA,NA,NA,NA,FALL2008,1.5245,956,6.3225,42,1.5245,956,6.3225,42,20.07659375,17.3621,23.1758,31.03209931,38288-CN1,10.27858046
29/10/2008,29/10/2008,CN1,0.4,B,4,FALL,2008,29/10/2008,15,39750-CN1-B,397.75,71.8225,1151,308.1825,782.5,156355,1933.5,464.5375,536.36,206,155,400,994,NA,NA,NA,NA,FALL2008,1.5245,956,6.3225,42,1.5245,956,6.3225,42,20.07659375,17.3621,23.1758,31.03209931,38288-CN1,10.27858046
13/11/2008,NA,CN1,0.4,A,5,FALL,2008,29/10/2008,15,39765-CN1-A,535.8875,63.0725,1032.08,259.4575,685075,112545,1717155,372.0025,435075,312,0.17,600,893,NA,NA,NA,NA,FALL2008,1.5245,956,6.3225,42,1.5245,956,6.3225,42,20.07659375,17.3621,23.1758,31.03209931,38288-CN1,10.27858046
13/11/2008,NA,CN1,0.4,B,6,FALL,2008,29/10/2008,15,39765-CN1-B,625.6625,71.7875,781.7175,141.1675,795.7525,154.3625,1577.47,295.53,367.3175,397,243,425,1472,NA,NA,NA,NA,FALL2008,1.5245,956,6.3225,42,1.5245,956,6.3225,42,20.07659375,17.3621,23.1758,31.03209931,38288-CN1,10.27858046
26/01/2009,26/01/2009,CN1,0.4,A,1,WINTER,2009,10/02/2009,16,39839-CN1-A,225.25,41.5525,845.75,199.7725,334,69.25,1179.75,269.0225,310575,191,154,750,0.3,2.3872185,4.7543812,32.9245738,-9.9435483,WINTER2009,804,1163,16.1615,0.1105,804,1163,16.1615,0.1105,12.28801458,10.0871,14.3849,18.41027526,38392-CN1,6.183948293
26/01/2009,26/01/2009,CN1,0.4,B,2,WINTER,2009,10/02/2009,16,39839-CN1-B,198.5,28.0125,2095.25,495.53,723,120.4975,2818.25,616.0275,644.04,0.07,45,800,248,NA,NA,NA,NA,WINTER2009,804,1163,16.1615,0.1105,804,1163,16.1615,0.1105,12.28801458,10.0871,14.3849,18.41027526,38392-CN1,6.183948293
10/02/2009,10/02/2009,CN1,0.4,A,3,WINTER,2009,10/02/2009,16,39854-CN1-A,375.25,59.2975,2647.25,643.3325,835.25,146.7375,3482.5,790.07,849.3675,108,75,1075,349,2.4834735,4.7222756,32.7536605,-10.2077863,WINTER2009,804,1163,16.1615,0.1105,804,1163,16.1615,0.1105,12.28801458,10.0871,14.3849,18.41027526,38392-CN1,6.183948293
10/02/2009,10/02/2009,CN1,0.4,B,4,WINTER,2009,10/02/2009,16,39854-CN1-B,407.2675,63.51,1586.4625,376.44,809.1725,135.11,2395635,511.55,575.06,0.17,124,1500,272,2.5281924,5.542975,35.1766812,-10.3449868,WINTER2009,804,1163,16.1615,0.1105,804,1163,16.1615,0.1105,12.28801458,10.0871,14.3849,18.41027526,38392-CN1,6.183948293
25/02/2009,25/02/2009,CN1,0.4,A,5,WINTER,2009,10/02/2009,16,39869-CN1-A,209.1875,33.13,1514.1175,361115,571.4275,104.63,2085545,465745,498875,0.1,71,900,232,2.3625947,6.1821208,31.9237388,-8.8781148,WINTER2009,804,1163,16.1615,0.1105,804,1163,16.1615,0.1105,12.28801458,10.0871,14.3849,18.41027526,38392-CN1,6.183948293
25/02/2009,25/02/2009,CN1,0.4,B,6,WINTER,2009,10/02/2009,16,39869-CN1-B,352.48,64.14,873.34,210.5725,492.76,86.3125,1366.1,296885,361025,258,216,800,441,2.5775224,5.1366385,34.4840395,-9.4110071,WINTER2009,804,1163,16.1615,0.1105,804,1163,16.1615,0.1105,12.28801458,10.0871,14.3849,18.41027526,38392-CN1,6.183948293
23/04/2009,23/04/2009,CN1,0.4,A,1,SPRING,2009,09/05/2009,17,39926-CN1-A,469.5075,69.91,1494.8875,322.2425,593395,90.8075,2088.2825,413.05,482.96,225,169,750,626,2.3160863,4.6249555,33.3230973,-8.3408432,SPRING2009,1663,0.8585,887,42,1663,0.8585,887,42,14.92671042,11.8672,18.0279,55.10005171,38480-CN1,18.37006606
23/04/2009,23/04/2009,CN1,0.4,B,2,SPRING,2009,09/05/2009,17,39926-CN1-B,767.1375,103.3575,597.3425,222.94,556.16,97.28,1153.5025,320.22,423.5775,665,323,1300,0.59,NA,NA,NA,NA,SPRING2009,1663,0.8585,887,42,1663,0.8585,887,42,14.92671042,11.8672,18.0279,55.10005171,38480-CN1,18.37006606
07/05/2009,07/05/2009,CN1,0.4,A,3,SPRING,2009,09/05/2009,17,39940-CN1-A,645.6875,99.77,764.13,138235,282.32,54.79,1046.45,193025,292795,617,517,1025,0.63,1.911249,4.9159125,30.2662489,-8.9211505,SPRING2009,1663,0.8585,887,42,1663,0.8585,887,42,14.92671042,11.8672,18.0279,55.10005171,38480-CN1,18.37006606
07/05/2009,07/05/2009,CN1,0.4,B,4,SPRING,2009,09/05/2009,17,39940-CN1-B,627025,121545,1397.1325,295.8225,622305,115565,2019.4375,411.3875,532.9325,0.31,295,1225,512,2.097629,5.3202424,31.4783625,-8.2625881,SPRING2009,1663,0.8585,887,42,1663,0.8585,887,42,14.92671042,11.8672,18.0279,55.10005171,38480-CN1,18.37006606
25/05/2009,25/05/2009,CN1,0.4,A,5,SPRING,2009,09/05/2009,17,39958-CN1-A,1475.3625,186.6325,1490535,274.23,524.66,81545,2015195,355775,542.4075,732,525,1425,1035,2.1482849,4.0119392,31.8817264,-8.326615,SPRING2009,1663,0.8585,887,42,1663,0.8585,887,42,14.92671042,11.8672,18.0279,55.10005171,38480-CN1,18.37006606
25/05/2009,25/05/2009,CN1,0.4,B,6,SPRING,2009,09/05/2009,17,39958-CN1-B,1550.25,231.7875,1555,336765,494.75,73.96,2049.75,410725,642.5125,756,564,1325,1.17,2.1904575,4.6981964,31.4354404,-7.6751667,SPRING2009,1663,0.8585,887,42,1663,0.8585,887,42,14.92671042,11.8672,18.0279,55.10005171,38480-CN1,18.37006606
24/06/2009,24/06/2009,CN1,0.4,B,1,SUMMER,2009,08/07/2009,18,39988-CN1-B,1578.8125,237.2475,1260.8,247.8575,563.9875,66.9925,1824.7875,314.85,552.0975,865,754,2225,0.71,2.2105918,4.3570744,31.0315135,-9.7118319,SUMMER2009,277,196,145,42,277,196,145,42,22.56871979,19.1793,26298,63.24591261,38540-CN1,20.93230563
26/06/2009,26/06/2009,CN1,0.4,A,2,SUMMER,2009,08/07/2009,18,39990-CN1-A,2614055,359625,1489.76,356.3,946805,160.5175,2436565,516.8175,876.4425,1073,696,1525,1714,2.1384157,4.3711206,30.5047115,-8.6914667,SUMMER2009,277,196,145,42,277,196,145,42,22.56871979,19.1793,26298,63.24591261,38540-CN1,20.93230563
09/07/2009,09/07/2009,CN1,0.4,A,3,SUMMER,2009,08/07/2009,18,40003-CN1-A,1884.3975,279.6125,594.0075,111.25,279.27,40.5025,873.2775,151.7525,431365,2158,1843,1575,1196,1.8952942,5.1266055,28.2163058,-9.9161082,SUMMER2009,277,196,145,42,277,196,145,42,22.56871979,19.1793,26298,63.24591261,38540-CN1,20.93230563
09/07/2009,09/07/2009,CN1,0.4,B,4,SUMMER,2009,08/07/2009,18,40003-CN1-B,1151.92,131.4875,427395,99575,263365,35.97,690.76,135545,267.0325,1668,0.97,1375,838,1.8281239,4.0785508,27.5204188,-9.9446324,SUMMER2009,277,196,145,42,277,196,145,42,22.56871979,19.1793,26298,63.24591261,38540-CN1,20.93230563
22/07/2009,22/07/2009,CN1,0.4,A,5,SUMMER,2009,08/07/2009,18,40016-CN1-A,1773.43,220.3525,685.8375,171.1725,320.6275,42865,1006465,214.0375,434.39,1762,1.03,1450,1223,2.2125893,4.539675,32.7264766,-9.5441424,SUMMER2009,277,196,145,42,277,196,145,42,22.56871979,19.1793,26298,63.24591261,38540-CN1,20.93230563
22/07/2009,22/07/2009,CN1,0.4,B,6,SUMMER,2009,08/07/2009,18,40016-CN1-B,1358.11,183.21,1014.99,244.42,455.7425,61.79,1470.7325,306.21,489.42,923,598,2050,662,2.1991773,4.7276524,32.1910238,-9.8817768,SUMMER2009,277,196,145,42,277,196,145,42,22.56871979,19.1793,26298,63.24591261,38540-CN1,20.93230563
21/10/2009,21/10/2009,CN1,0.4,A,1,FALL,2009,11/11/2009,19,40107-CN1-A,447.9425,80015,1278.3225,297.9125,774.1925,113.4875,2052515,411.4,491415,218,194,1125,398,2.0901299,4.5543583,31.2508621,-8.6885342,FALL2009,277,0.21,1637,59,277,0.21,1637,59,20.92245,18107,24.5565,33.2967169,38666-CN1,10.291387
21/10/2009,21/10/2009,CN1,0.4,B,2,FALL,2009,11/11/2009,19,40107-CN1-B,215.11,2.4175,741.8175,138.9025,1185.8575,60.5375,1927675,199.44,201.8575,112,12,650,331,2.024108,4.8929329,31.4586611,-10.3562352,FALL2009,277,0.21,1637,59,277,0.21,1637,59,20.92245,18107,24.5565,33.2967169,38666-CN1,10.291387
03/11/2009,03/11/2009,CN1,0.4,A,3,FALL,2009,11/11/2009,19,40120-CN1-A,184.0825,74.7925,690.4625,214.3425,372.5625,72365,1063025,286.7075,361.5,173,261,775,238,1.7047862,4.5233056,27.9607692,-9.196448,FALL2009,277,0.21,1637,59,277,0.21,1637,59,20.92245,18107,24.5565,33.2967169,38666-CN1,10.291387
03/11/2009,03/11/2009,CN1,0.4,B,4,FALL,2009,11/11/2009,19,40120-CN1-B,357825,60.7175,1266.3825,319025,206.43,41.77,1472.8125,360795,421.5125,243,168,900,398,2.2354498,4.6289687,33.1061826,-8.6487821,FALL2009,277,0.21,1637,59,277,0.21,1637,59,20.92245,18107,24.5565,33.2967169,38666-CN1,10.291387
17/11/2009,17/11/2009,CN1,0.4,A,5,FALL,2009,11/11/2009,19,40134-CN1-A,397.5,55,1137.5,257.5,375,47.5,1512.5,305,360,263,0.18,1100,361,1.9844423,4.7597068,31.8624791,-8.6043888,FALL2009,277,0.21,1637,59,277,0.21,1637,59,20.92245,18107,24.5565,33.2967169,38666-CN1,10.291387
17/11/2009,17/11/2009,CN1,0.4,B,6,FALL,2009,11/11/2009,19,40134-CN1-B,228165,35665,872705,205205,373.9075,49.5875,1246.6125,254.7925,290.4575,183,0.14,975,234,1.9684219,4.5693838,30.4327892,-9.100137,FALL2009,277,0.21,1637,59,277,0.21,1637,59,20.92245,18107,24.5565,33.2967169,38666-CN1,10.291387
19/01/2010,19/01/2010,CN1,0.4,A,1,WINTER,2010,10/02/2010,20,40197-CN1-A,468575,15.25,145.85,112.2125,390.4925,79.42,536.3425,191.6325,206.8825,874,0.08,1250,375,2.0963683,5.697298,31.0717102,-11.1287508,WINTER2010,5737,1.4345,24.5965,42,5737,1.4345,24.5965,42,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
19/01/2010,19/01/2010,CN1,0.4,B,2,WINTER,2010,10/02/2010,20,40197-CN1-B,43.37,1.27,195135,37.4925,167715,21.3525,362.85,58845,60115,0.12,22,425,102,2.6866464,6.0398794,31.7386224,-11.801914,WINTER2010,5737,1.4345,24.5965,42,5737,1.4345,24.5965,42,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
16/02/2010,16/02/2010,CN1,0.4,A,3,WINTER,2010,10/02/2010,20,40225-CN1-A,54885,6.2825,213.0575,40055,130.8675,18.0525,343925,58.1075,64.39,0.16,108,400,137,2.4436166,5.4458713,32.0958618,-11.0790746,WINTER2010,5737,1.4345,24.5965,42,5737,1.4345,24.5965,42,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
16/02/2010,16/02/2010,CN1,0.4,B,4,WINTER,2010,10/02/2010,20,40225-CN1-B,155.1425,35.2975,672.64,146.4425,169725,28.45,842365,174.8925,210.19,184,202,1125,138,2.4561925,5.9527315,32.8588901,-11.8029278,WINTER2010,5737,1.4345,24.5965,42,5737,1.4345,24.5965,42,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
04/03/2010,04/03/2010,CN1,0.4,A,5,WINTER,2010,10/02/2010,20,40241-CN1-A,408.25,52.2775,1021.25,169.7325,243,29.43,1264.25,199.1625,251.44,323,262,575,0.71,2.4341309,5.987791,30.9796636,-9.9892396,WINTER2010,5737,1.4345,24.5965,42,5737,1.4345,24.5965,42,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
04/03/2010,04/03/2010,CN1,0.4,B,6,WINTER,2010,10/02/2010,20,40241-CN1-B,225.75,31945,1196,197.4125,352.5,46.9825,1548.5,244395,276.34,146,131,825,274,2.8918452,5.7163303,36.5950486,-9.5806782,WINTER2010,5737,1.4345,24.5965,42,5737,1.4345,24.5965,42,13.13309,10.9949,15.6812,16.93022217,38757-CN1,6.092116172
15/04/2010,15/04/2010,CN1,0.4,A,1,SPRING,2010,30/04/2010,21,40283-CN1-A,396.6,49035,1591925,324.9275,345.85,49.1375,1937775,374065,423.1,205,131,900,441,2.7177775,5.3031863,32.4613564,-8.641668,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
15/04/2010,15/04/2010,CN1,0.4,B,2,SPRING,2010,30/04/2010,21,40283-CN1-B,439.42,53.98,2498.56,533465,630.91,79.9,3129.47,613365,667345,0.14,88,950,463,2.5094187,6.4315441,31.4147214,-9.0484332,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
28/04/2010,28/04/2010,CN1,0.4,A,3,SPRING,2010,30/04/2010,21,40296-CN1-A,759.5125,113.7125,958.0675,185.7625,123.8975,16.22,1081965,201.9825,315695,702,563,1100,0.69,2.3342014,3.4845427,30.3389884,-9.2126688,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
28/04/2010,28/04/2010,CN1,0.4,B,4,SPRING,2010,30/04/2010,21,40296-CN1-B,458.81,71.15,1310.6975,258.9825,330.0025,52.68,1640.7,311.6625,382.8125,0.28,228,1200,382,2.5853407,5.2259322,33.5724732,-9.7961848,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
14/05/2010,14/05/2010,CN1,0.4,A,5,SPRING,2010,30/04/2010,21,40312-CN1-A,333.2175,50.3125,930795,149.2825,215.8425,32.0775,1146.6375,181.36,231.6725,291,277,700,476,2.6033666,4.6891667,33.2561333,-8.0572955,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
14/05/2010,14/05/2010,CN1,0.4,B,6,SPRING,2010,30/04/2010,21,40312-CN1-B,488.4125,73.07,922855,141.5975,211.9325,31.0075,1134.7875,172605,245675,0.43,423,1100,444,2.5536273,3.5474113,35.4193445,-8.6945156,SPRING2010,NA,NA,NA,NA,NA,NA,NA,NA,15.95046,13.9952,18.4967,48.00174792,38836-CN1,15.70402682
28/06/2010,NA,CN1,0.4,A,1,SUMMER,2010,13/07/2010,22,40357-CN1-A,435.75,66.16,479.25,81.9975,162,21075,641.25,103.0725,169.2325,0.68,642,2900,0.15,NA,NA,NA,NA,SUMMER2010,277,196,145,42,277,196,145,42,22.13057,18.7878,25584,62.02376989,38910-CN1,21.84402546
28/06/2010,NA,CN1,0.4,B,2,SUMMER,2010,13/07/2010,22,40357-CN1-B,707.25,104265,602.75,117525,156.25,24.9025,759,142.4275,246.6925,932,732,1850,382,NA,NA,NA,NA,SUMMER2010,277,196,145,42,277,196,145,42,22.13057,18.7878,25584,62.02376989,38910-CN1,21.84402546
14/07/2010,NA,CN1,0.4,A,3,SUMMER,2010,13/07/2010,22,40373-CN1-A,867.38,127.6925,615.5975,131.2075,314.88,42.9,930.4775,174.1075,301.8,932,733,1475,588,NA,NA,NA,NA,SUMMER2010,277,196,145,42,277,196,145,42,22.13057,18.7878,25584,62.02376989,38910-CN1,21.84402546
14/07/2010,NA,CN1,0.4,B,4,SUMMER,2010,13/07/2010,22,40373-CN1-B,1081.75,162.7525,507,113.88,275.5,46.21,782.5,160.09,322.8425,1382,1017,1875,577,NA,NA,NA,NA,SUMMER2010,277,196,145,42,277,196,145,42,22.13057,18.7878,25584,62.02376989,38910-CN1,21.84402546
28/07/2010,NA,CN1,0.4,A,5,SUMMER,2010,13/07/2010,22,40387-CN1-A,271595,40.8125,581.07,112715,274345,39.3875,855415,152.1025,192915,318,268,2600,104,NA,NA,NA,NA,SUMMER2010,277,196,145,42,277,196,145,42,22.13057,18.7878,25584,62.02376989,38910-CN1,21.84402546
28/07/2010,NA,CN1,0.4,B,6,SUMMER,2010,13/07/2010,22,40387-CN1-B,263.9,35.4025,668345,146.8925,223915,31485,892.26,178.3775,213.78,296,198,1175,225,NA,NA,NA,NA,SUMMER2010,277,196,145,42,277,196,145,42,22.13057,18.7878,25584,62.02376989,38910-CN1,21.84402546
08/10/2010,NA,CN1,0.4,A,1,FALL,2010,24/10/2010,23,40459-CN1-A,206,29535,242.25,58.8725,196.75,25.1275,439,84,113535,469,352,1225,168,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
08/10/2010,NA,CN1,0.4,B,2,FALL,2010,24/10/2010,23,40459-CN1-B,387.7525,55055,592.9775,152.24,518335,88245,1111.3125,240485,295.54,349,229,1300,298,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
22/10/2010,NA,CN1,0.4,A,3,FALL,2010,24/10/2010,23,40473-CN1-A,242.56,28.88,367.3975,81.7375,187195,24.3625,554.5925,106.1,134.98,437,272,725,335,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
22/10/2010,NA,CN1,0.4,B,4,FALL,2010,24/10/2010,23,40473-CN1-B,248.2075,37.4975,511.6,128105,278545,41.81,790145,169915,207.4125,314,221,725,342,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
08/11/2010,NA,CN1,0.4,A,5,FALL,2010,24/10/2010,23,40490-CN1-A,280.4175,32,925.27,213795,398.84,56365,1324.11,270.16,302.16,212,118,925,303,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
08/11/2010,NA,CN1,0.4,B,6,FALL,2010,24/10/2010,23,40490-CN1-B,203765,31.7925,715.1125,175.0925,359.25,52.98,1074.3625,228.0725,259865,0.19,139,1400,146,NA,NA,NA,NA,FALL2010,1064,315,1476,42,1064,315,1476,42,20.60568,18.3532,23.5628,37.53760774,39013-CN1,11.43339351
21/01/2011,NA,CN1,0.4,A,1,WINTER,2011,04/02/2011,24,40564-CN1-A,139.55,24125,1016.1,227325,528625,73775,1544725,301.1,325225,0.09,0.08,1525,92,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
21/01/2011,NA,CN1,0.4,B,2,WINTER,2011,04/02/2011,24,40564-CN1-B,120.2275,16955,788.5775,165.4025,333.8575,40.6125,1122435,206015,222.97,107,82,1475,82,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
04/02/2011,NA,CN1,0.4,A,3,WINTER,2011,04/02/2011,24,40578-CN1-A,194.85,34375,1619475,333325,333525,52525,1953,385.85,420225,0.1,89,925,211,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
04/02/2011,NA,CN1,0.4,B,4,WINTER,2011,04/02/2011,24,40578-CN1-B,269.95,43.65,1745.7,384175,485175,67.35,2230875,451525,495175,121,97,1200,225,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
18/02/2011,NA,CN1,0.4,A,5,WINTER,2011,04/02/2011,24,40592-CN1-A,186455,27095,1662.75,355.4,372275,49475,2035025,404875,431.97,92,67,1075,173,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
18/02/2011,NA,CN1,0.4,B,6,WINTER,2011,04/02/2011,24,40592-CN1-B,153.5425,20.4175,1557375,309125,360525,46.95,1917.9,356075,376.4925,0.08,57,1000,154,NA,NA,NA,NA,WINTER2011,277,0.5245,11.6935,42,277,0.5245,11.6935,42,13.04568,10.9318,15.6826,17.18895142,39116-CN1,6.311016161
04/05/2011,NA,CN1,0.4,A,1,SPRING,2011,26/05/2011,25,40667-CN1-A,166875,22755,237.9,34335,71775,7.5075,309675,41.8425,64.5975,539,544,700,238,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
04/05/2011,NA,CN1,0.4,B,2,SPRING,2011,26/05/2011,25,40667-CN1-B,95075,9.99,64.55,8.4175,25375,145,89925,8.5625,18.5525,1057,1167,650,146,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
18/05/2011,NA,CN1,0.4,A,3,SPRING,2011,26/05/2011,25,40681-CN1-A,446525,68.27,601525,100.8675,314675,45.2125,916.2,146.08,214.35,487,467,1225,365,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
18/05/2011,NA,CN1,0.4,B,4,SPRING,2011,26/05/2011,25,40681-CN1-B,440.4,82.8125,298075,53.6525,162475,24.8825,460.55,78535,161.3475,956,1054,925,476,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
01/06/2011,NA,CN1,0.4,A,5,SPRING,2011,26/05/2011,25,40695-CN1-A,657.4,110925,354,68.8925,85,10.61,439,79.5025,190.4275,1497,1395,2125,309,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
01/06/2011,NA,CN1,0.4,B,6,SPRING,2011,26/05/2011,25,40695-CN1-B,388925,41785,708.1,95.1725,110275,9.49,818375,104.6625,146.4475,475,399,875,444,NA,NA,NA,NA,SPRING2011,1566,0.3555,1.7015,42,1566,0.3555,1.7015,42,18.16726,15.2768,21.0907,52.68846588,39227-CN1,16.95947069
16/06/2011,NA,CN1,0.4,A,1,SUMMER,2011,01/07/2011,26,40710-CN1-A,1378925,208.7575,846025,169.36,605375,89105,1451.4,258465,467.2225,0.95,808,1700,811,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN1,20.4816882
16/06/2011,NA,CN1,0.4,B,2,SUMMER,2011,01/07/2011,26,40710-CN1-B,943.35,163375,596525,109.63,349.45,57.94,945975,167.57,330945,997,975,2150,439,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN1,20.4816882
04/07/2011,NA,CN1,0.4,A,3,SUMMER,2011,01/07/2011,26,40728-CN1-A,1373.2875,208.7175,1153.37,213.1525,428985,67015,1582355,280.1675,488885,868,745,3200,429,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN1,20.4816882
04/07/2011,NA,CN1,0.4,B,4,SUMMER,2011,01/07/2011,26,40728-CN1-B,1062.66,155.59,832.15,172.14,240565,39355,1072715,211495,367085,991,736,1825,582,NA,NA,NA,NA,SUMMER2011,277,196,1653,42,277,196,1653,42,22.79389,18.66615,27003,62.24610925,39263-CN1,20.4816882
